date,tactic,state,campaign,impression,clicks,spend,attributed revenue,channel
2025-08-20,Retargeting,CA,TikTok - Retargeting - C01,177774,2743,1273.32,3747.59,TikTok
2025-08-21,Retargeting,CA,TikTok - Retargeting - C01,150453,2269,1639.4,4808.84,TikTok
2025-08-22,Retargeting,CA,TikTok - Retargeting - C01,163056,2593,1209.53,4105.35,TikTok
2025-08-23,Retargeting,CA,TikTok - Retargeting - C01,209217,3301,1623.95,5678.25,TikTok
2025-08-24,Retargeting,CA,TikTok - Retargeting - C01,78851,1194,488.72,1423.1,TikTok
2025-08-25,Retargeting,CA,TikTok - Retargeting - C01,223266,3580,2109.73,6367.9,TikTok
2025-08-26,Retargeting,CA,TikTok - Retargeting - C01,138101,2160,785.21,2217.15,TikTok
2025-08-27,Retargeting,CA,TikTok - Retargeting - C01,202892,3231,913.48,3084.49,TikTok
2025-08-28,Retargeting,CA,TikTok - Retargeting - C01,86366,1512,477.15,1578.51,TikTok
2025-08-29,Retargeting,CA,TikTok - Retargeting - C01,100056,1754,1050.71,3319.13,TikTok
2025-08-30,Retargeting,CA,TikTok - Retargeting - C01,115405,2011,1254.61,4200.62,TikTok
2025-08-31,Retargeting,CA,TikTok - Retargeting - C01,231548,4010,1178.03,3996.42,TikTok
2025-09-01,Retargeting,CA,TikTok - Retargeting - C01,118457,1777,1263.66,4340.78,TikTok
2025-09-02,Retargeting,CA,TikTok - Retargeting - C01,184348,2918,1668.14,5199.19,TikTok
2025-09-03,Retargeting,CA,TikTok - Retargeting - C01,163152,2352,1217.26,4006.31,TikTok
2025-09-04,Retargeting,CA,TikTok - Retargeting - C01,59551,925,652.21,1895.99,TikTok
2025-09-05,Retargeting,CA,TikTok - Retargeting - C01,202506,3049,1424.9,4257.03,TikTok
2025-09-06,Retargeting,CA,TikTok - Retargeting - C01,129478,2033,879.85,2290.59,TikTok
2025-09-07,Retargeting,CA,TikTok - Retargeting - C01,119595,1923,560.22,1557.93,TikTok
2025-09-08,Retargeting,CA,TikTok - Retargeting - C01,237721,3738,1674.45,4737.62,TikTok
2025-09-09,Retargeting,CA,TikTok - Retargeting - C01,162682,2832,1142.43,3367.31,TikTok
2025-09-10,Retargeting,CA,TikTok - Retargeting - C01,155778,2282,754.11,2514.87,TikTok
2025-09-11,Retargeting,CA,TikTok - Retargeting - C01,155342,2678,1555.29,4302.58,TikTok
2025-09-12,Retargeting,CA,TikTok - Retargeting - C01,118179,1800,561.03,1476.46,TikTok
2025-05-16,Retargeting,CA,TikTok - Retargeting - C02,85543,1439,637.54,1897.52,TikTok
2025-05-17,Retargeting,CA,TikTok - Retargeting - C02,94431,1404,1033.46,3243.08,TikTok
2025-05-18,Retargeting,CA,TikTok - Retargeting - C02,169438,2920,1325.61,4170.41,TikTok
2025-05-19,Retargeting,CA,TikTok - Retargeting - C02,188296,3130,1231.54,3614.5,TikTok
2025-05-20,Retargeting,CA,TikTok - Retargeting - C02,116396,1740,1024.97,3051.09,TikTok
2025-05-21,Retargeting,CA,TikTok - Retargeting - C02,158070,2321,591.07,1729.74,TikTok
2025-05-22,Retargeting,CA,TikTok - Retargeting - C02,101577,1500,784.47,2332.92,TikTok
2025-05-23,Retargeting,CA,TikTok - Retargeting - C02,65948,1120,370.94,1243.44,TikTok
2025-05-24,Retargeting,CA,TikTok - Retargeting - C02,73024,1150,361.8,1027.31,TikTok
2025-05-25,Retargeting,CA,TikTok - Retargeting - C02,73036,1209,635.57,2182.37,TikTok
2025-05-26,Retargeting,CA,TikTok - Retargeting - C02,225828,3607,1664.09,5508.72,TikTok
2025-05-27,Retargeting,CA,TikTok - Retargeting - C02,140024,2234,1021.77,2837.99,TikTok
2025-05-28,Retargeting,CA,TikTok - Retargeting - C02,114586,1933,1279.52,3420.41,TikTok
2025-05-29,Retargeting,CA,TikTok - Retargeting - C02,120945,1817,1032.41,3427.19,TikTok
2025-05-30,Retargeting,CA,TikTok - Retargeting - C02,99196,1608,546.46,1474.22,TikTok
2025-05-31,Retargeting,CA,TikTok - Retargeting - C02,129500,2034,1480.65,4456.97,TikTok
2025-06-01,Retargeting,CA,TikTok - Retargeting - C02,100604,1740,1121.5,3230.93,TikTok
2025-06-02,Retargeting,CA,TikTok - Retargeting - C02,123288,1780,1052.06,2859.7,TikTok
2025-06-03,Retargeting,CA,TikTok - Retargeting - C02,111064,1765,547.13,1697.17,TikTok
2025-06-04,Retargeting,CA,TikTok - Retargeting - C02,127163,2035,1012.36,3059.51,TikTok
2025-06-05,Retargeting,CA,TikTok - Retargeting - C02,163970,2481,1830.04,6167.08,TikTok
2025-06-06,Retargeting,CA,TikTok - Retargeting - C02,123657,1995,669.66,1825.98,TikTok
2025-06-07,Retargeting,CA,TikTok - Retargeting - C02,147842,2209,802.03,2702.93,TikTok
2025-06-08,Retargeting,CA,TikTok - Retargeting - C02,176737,2695,894.87,2894.1,TikTok
2025-06-09,Retargeting,CA,TikTok - Retargeting - C02,151364,2582,1042.11,3163.91,TikTok
2025-06-10,Retargeting,CA,TikTok - Retargeting - C02,141274,2041,848.56,2436.45,TikTok
2025-06-11,Retargeting,CA,TikTok - Retargeting - C02,160025,2596,1914.42,6201.49,TikTok
2025-06-12,Retargeting,CA,TikTok - Retargeting - C02,204325,3407,2101.81,5538.76,TikTok
2025-06-13,Retargeting,CA,TikTok - Retargeting - C02,98687,1572,716.17,2023.74,TikTok
2025-06-14,Retargeting,CA,TikTok - Retargeting - C02,119639,2083,1272.1,3536.12,TikTok
2025-06-15,Retargeting,CA,TikTok - Retargeting - C02,135087,2352,1394.34,4706.59,TikTok
2025-06-16,Retargeting,CA,TikTok - Retargeting - C02,100484,1727,1115.54,3154.83,TikTok
2025-06-17,Retargeting,CA,TikTok - Retargeting - C02,179689,2951,2090.1,6783.11,TikTok
2025-06-18,Retargeting,CA,TikTok - Retargeting - C02,125931,1891,1267.68,3797.79,TikTok
2025-06-19,Retargeting,CA,TikTok - Retargeting - C02,122688,1974,853.88,2198.99,TikTok
2025-06-20,Retargeting,CA,TikTok - Retargeting - C02,73012,1114,453.64,1467.69,TikTok
2025-06-21,Retargeting,CA,TikTok - Retargeting - C02,89760,1319,517.12,1701.44,TikTok
2025-06-22,Retargeting,CA,TikTok - Retargeting - C02,67072,1078,858.73,2417.91,TikTok
2025-06-23,Retargeting,CA,TikTok - Retargeting - C02,201644,3535,2293.88,6837.26,TikTok
2025-06-24,Retargeting,CA,TikTok - Retargeting - C02,306312,4644,1830.74,5698.34,TikTok
2025-06-25,Retargeting,CA,TikTok - Retargeting - C02,134955,2183,1020.79,3230.66,TikTok
2025-06-26,Retargeting,CA,TikTok - Retargeting - C02,186792,2812,1267.29,4109.03,TikTok
2025-06-27,Retargeting,CA,TikTok - Retargeting - C02,104805,1657,875.02,2824.08,TikTok
2025-06-28,Retargeting,CA,TikTok - Retargeting - C02,121401,2128,728.94,2486.02,TikTok
2025-06-29,Retargeting,CA,TikTok - Retargeting - C02,106908,1768,532.43,1428.08,TikTok
2025-06-30,Retargeting,CA,TikTok - Retargeting - C02,96092,1524,1074.93,3763.5,TikTok
2025-07-01,Retargeting,CA,TikTok - Retargeting - C02,186156,2845,2201.88,6094.61,TikTok
2025-07-02,Retargeting,CA,TikTok - Retargeting - C02,133432,2117,713.32,2461.52,TikTok
2025-07-03,Retargeting,CA,TikTok - Retargeting - C02,187343,3181,1623.55,5013.15,TikTok
2025-07-04,Retargeting,CA,TikTok - Retargeting - C02,229293,3479,1106.01,3456.23,TikTok
2025-07-05,Retargeting,CA,TikTok - Retargeting - C02,159044,2769,848.33,2758.25,TikTok
2025-07-06,Retargeting,CA,TikTok - Retargeting - C02,79300,1284,383.85,1353.49,TikTok
2025-07-07,Retargeting,CA,TikTok - Retargeting - C02,131648,1954,693.41,2273.2,TikTok
2025-07-08,Retargeting,CA,TikTok - Retargeting - C02,135479,2184,1457.84,5162.57,TikTok
2025-07-09,Retargeting,CA,TikTok - Retargeting - C02,134872,2172,973.25,3196.43,TikTok
2025-07-10,Retargeting,CA,TikTok - Retargeting - C02,291074,4433,2448.17,8085.51,TikTok
2025-07-11,Retargeting,CA,TikTok - Retargeting - C02,120737,2048,872.99,2767.66,TikTok
2025-07-12,Retargeting,CA,TikTok - Retargeting - C02,247999,4003,2369.01,6111.63,TikTok
2025-07-13,Retargeting,CA,TikTok - Retargeting - C02,173658,2652,1017.35,2811.29,TikTok
2025-07-14,Retargeting,CA,TikTok - Retargeting - C02,146176,2497,1222.28,4092.21,TikTok
2025-07-15,Retargeting,CA,TikTok - Retargeting - C02,147695,2149,1384.49,4080.01,TikTok
2025-07-16,Retargeting,CA,TikTok - Retargeting - C02,130535,1926,953.26,3025.2,TikTok
2025-07-17,Retargeting,CA,TikTok - Retargeting - C02,158831,2403,804.94,2695.77,TikTok
2025-07-18,Retargeting,CA,TikTok - Retargeting - C02,85559,1340,424.77,1384.72,TikTok
2025-07-19,Retargeting,CA,TikTok - Retargeting - C02,93858,1449,894.83,2858.17,TikTok
2025-07-20,Retargeting,CA,TikTok - Retargeting - C02,106270,1645,861.02,2539.5,TikTok
2025-07-21,Retargeting,CA,TikTok - Retargeting - C02,217954,3420,2404.61,7242.09,TikTok
2025-07-22,Retargeting,CA,TikTok - Retargeting - C02,107852,1640,759.52,2427.48,TikTok
2025-07-23,Retargeting,CA,TikTok - Retargeting - C02,117530,1913,1348.71,3435.91,TikTok
2025-07-24,Retargeting,CA,TikTok - Retargeting - C02,85787,1486,1023.42,2906.53,TikTok
2025-07-25,Retargeting,CA,TikTok - Retargeting - C02,302796,4469,2920.08,9809.82,TikTok
2025-07-26,Retargeting,CA,TikTok - Retargeting - C02,114134,1920,986.88,3405.08,TikTok
2025-07-27,Retargeting,CA,TikTok - Retargeting - C02,94983,1582,1092.36,3316.79,TikTok
2025-07-28,Retargeting,CA,TikTok - Retargeting - C02,195259,3195,2091.58,7239.1,TikTok
2025-07-29,Retargeting,CA,TikTok - Retargeting - C02,191441,3294,1686.1,5046.31,TikTok
2025-07-30,Retargeting,CA,TikTok - Retargeting - C02,105803,1690,828.55,2231.8,TikTok
2025-07-31,Retargeting,CA,TikTok - Retargeting - C02,247690,3671,2393.48,8132.97,TikTok
2025-08-01,Retargeting,CA,TikTok - Retargeting - C02,117023,1987,743.1,2345.38,TikTok
2025-08-02,Retargeting,CA,TikTok - Retargeting - C02,223597,3224,2237.88,6664.34,TikTok
2025-08-03,Retargeting,CA,TikTok - Retargeting - C02,183207,3165,1458.98,4268.53,TikTok
2025-08-04,Retargeting,CA,TikTok - Retargeting - C02,67978,1120,484.66,1500.38,TikTok
2025-08-05,Retargeting,CA,TikTok - Retargeting - C02,147368,2288,1267.36,4066.8,TikTok
2025-08-06,Retargeting,CA,TikTok - Retargeting - C02,94754,1376,708.53,2199.8,TikTok
2025-08-07,Retargeting,CA,TikTok - Retargeting - C02,77445,1149,477.19,1573.29,TikTok
2025-08-08,Retargeting,CA,TikTok - Retargeting - C02,163589,2628,1340.14,4223.07,TikTok
2025-08-09,Retargeting,CA,TikTok - Retargeting - C02,317712,5569,3154.5,8298.76,TikTok
2025-08-10,Retargeting,CA,TikTok - Retargeting - C02,86744,1280,926.75,2892.24,TikTok
2025-08-11,Retargeting,CA,TikTok - Retargeting - C02,73635,1171,708.8,2294.38,TikTok
2025-08-12,Retargeting,CA,TikTok - Retargeting - C02,119892,2030,907.1,2966.19,TikTok
2025-08-13,Retargeting,CA,TikTok - Retargeting - C02,66225,1098,454.0,1616.95,TikTok
2025-08-14,Retargeting,CA,TikTok - Retargeting - C02,157139,2291,1625.14,4500.56,TikTok
2025-08-15,Retargeting,CA,TikTok - Retargeting - C02,64994,1022,441.23,1287.28,TikTok
2025-08-16,Retargeting,CA,TikTok - Retargeting - C02,191547,3211,1903.68,6338.37,TikTok
2025-08-17,Retargeting,CA,TikTok - Retargeting - C02,108263,1839,925.24,2880.17,TikTok
2025-08-18,Retargeting,CA,TikTok - Retargeting - C02,81490,1219,691.53,2187.43,TikTok
2025-08-19,Retargeting,CA,TikTok - Retargeting - C02,162734,2441,1605.44,5367.52,TikTok
2025-08-20,Retargeting,CA,TikTok - Retargeting - C02,152373,2646,971.72,2510.3,TikTok
2025-08-21,Retargeting,CA,TikTok - Retargeting - C02,187329,3038,2033.62,5605.48,TikTok
2025-08-22,Retargeting,CA,TikTok - Retargeting - C02,127225,1873,1043.55,3591.53,TikTok
2025-08-23,Retargeting,CA,TikTok - Retargeting - C02,160166,2483,695.81,1750.68,TikTok
2025-08-24,Retargeting,CA,TikTok - Retargeting - C02,104101,1705,401.21,1437.26,TikTok
2025-08-25,Retargeting,CA,TikTok - Retargeting - C02,165465,2534,1332.59,4114.76,TikTok
2025-08-26,Retargeting,CA,TikTok - Retargeting - C02,131999,2230,1020.26,3170.73,TikTok
2025-08-27,Retargeting,CA,TikTok - Retargeting - C02,76533,1234,363.67,1187.59,TikTok
2025-08-28,Retargeting,CA,TikTok - Retargeting - C02,126656,2097,896.55,2577.9,TikTok
2025-08-29,Retargeting,CA,TikTok - Retargeting - C02,148121,2514,1103.09,3288.74,TikTok
2025-08-30,Retargeting,CA,TikTok - Retargeting - C02,119041,1983,1227.98,3226.33,TikTok
2025-08-31,Retargeting,CA,TikTok - Retargeting - C02,245766,4265,1395.62,3929.53,TikTok
2025-09-01,Retargeting,CA,TikTok - Retargeting - C02,93600,1426,891.94,2443.62,TikTok
2025-09-02,Retargeting,CA,TikTok - Retargeting - C02,140751,2381,847.66,2754.23,TikTok
2025-09-03,Retargeting,CA,TikTok - Retargeting - C02,63115,1062,789.92,2490.17,TikTok
2025-09-04,Retargeting,CA,TikTok - Retargeting - C02,98910,1657,503.91,1522.59,TikTok
2025-09-05,Retargeting,CA,TikTok - Retargeting - C02,192759,2805,1519.8,4035.29,TikTok
2025-09-06,Retargeting,CA,TikTok - Retargeting - C02,244112,4073,2197.91,5949.09,TikTok
2025-09-07,Retargeting,CA,TikTok - Retargeting - C02,229758,3543,1847.23,6162.54,TikTok
2025-09-08,Retargeting,CA,TikTok - Retargeting - C02,170409,2637,1584.53,3967.48,TikTok
2025-09-09,Retargeting,CA,TikTok - Retargeting - C02,185754,3021,870.03,2755.87,TikTok
2025-09-10,Retargeting,CA,TikTok - Retargeting - C02,73308,1197,442.19,1275.31,TikTok
2025-09-11,Retargeting,CA,TikTok - Retargeting - C02,117434,1737,1361.79,4376.46,TikTok
2025-09-12,Retargeting,CA,TikTok - Retargeting - C02,100429,1646,727.15,2297.93,TikTok
2025-05-16,Spark Ads,CA,TikTok - Retargeting - C03,83856,1132,776.06,1839.44,TikTok
2025-05-17,Spark Ads,CA,TikTok - Retargeting - C03,103512,1270,968.99,2386.86,TikTok
2025-05-18,Spark Ads,CA,TikTok - Retargeting - C03,119095,1549,1110.97,2718.01,TikTok
2025-05-19,Spark Ads,CA,TikTok - Retargeting - C03,147685,1820,1699.95,3800.7,TikTok
2025-05-20,Spark Ads,CA,TikTok - Retargeting - C03,177294,2118,1302.41,3127.75,TikTok
2025-05-21,Spark Ads,CA,TikTok - Retargeting - C03,266589,3594,1547.81,3412.28,TikTok
2025-05-22,Spark Ads,CA,TikTok - Retargeting - C03,146782,1787,734.46,1952.58,TikTok
2025-05-23,Spark Ads,CA,TikTok - Retargeting - C03,123640,1579,526.97,1170.11,TikTok
2025-05-24,Spark Ads,CA,TikTok - Retargeting - C03,128748,1565,991.93,2094.69,TikTok
2025-05-25,Spark Ads,CA,TikTok - Retargeting - C03,166405,2201,1729.29,4728.68,TikTok
2025-05-26,Spark Ads,CA,TikTok - Retargeting - C03,146416,1838,1360.95,2891.81,TikTok
2025-05-27,Spark Ads,CA,TikTok - Retargeting - C03,143653,1940,1067.66,2323.97,TikTok
2025-05-28,Spark Ads,CA,TikTok - Retargeting - C03,206741,2493,1277.06,2540.34,TikTok
2025-05-29,Spark Ads,CA,TikTok - Retargeting - C03,142667,1791,1064.94,2789.38,TikTok
2025-05-30,Spark Ads,CA,TikTok - Retargeting - C03,68050,972,698.77,1784.16,TikTok
2025-05-31,Spark Ads,CA,TikTok - Retargeting - C03,160654,1999,796.1,1848.3,TikTok
2025-06-01,Spark Ads,CA,TikTok - Retargeting - C03,135579,1921,762.93,1996.67,TikTok
2025-06-02,Spark Ads,CA,TikTok - Retargeting - C03,158699,2080,1084.98,2418.69,TikTok
2025-06-03,Spark Ads,CA,TikTok - Retargeting - C03,117637,1390,731.19,1787.66,TikTok
2025-06-04,Spark Ads,CA,TikTok - Retargeting - C03,208498,2727,2378.57,5524.87,TikTok
2025-06-05,Spark Ads,CA,TikTok - Retargeting - C03,50914,621,466.56,1096.5,TikTok
2025-06-06,Spark Ads,CA,TikTok - Retargeting - C03,186679,2406,1600.29,3640.18,TikTok
2025-06-07,Spark Ads,CA,TikTok - Retargeting - C03,91148,1295,770.41,2221.2,TikTok
2025-06-08,Spark Ads,CA,TikTok - Retargeting - C03,81711,1054,666.87,1600.23,TikTok
2025-06-09,Spark Ads,CA,TikTok - Retargeting - C03,107844,1452,1311.14,3412.85,TikTok
2025-06-10,Spark Ads,CA,TikTok - Retargeting - C03,314812,4189,2466.96,5948.33,TikTok
2025-06-11,Spark Ads,CA,TikTok - Retargeting - C03,184875,2426,867.22,2001.37,TikTok
2025-06-12,Spark Ads,CA,TikTok - Retargeting - C03,99987,1410,1100.98,2333.22,TikTok
2025-06-13,Spark Ads,CA,TikTok - Retargeting - C03,305277,3920,1344.89,2895.16,TikTok
2025-06-14,Spark Ads,CA,TikTok - Retargeting - C03,225942,3150,1358.44,3328.28,TikTok
2025-06-15,Spark Ads,CA,TikTok - Retargeting - C03,135568,1794,744.74,1761.34,TikTok
2025-06-16,Spark Ads,CA,TikTok - Retargeting - C03,136115,1848,1346.47,3639.67,TikTok
2025-06-17,Spark Ads,CA,TikTok - Retargeting - C03,110222,1291,576.25,1205.76,TikTok
2025-06-18,Spark Ads,CA,TikTok - Retargeting - C03,148501,2087,1375.34,3083.77,TikTok
2025-06-19,Spark Ads,CA,TikTok - Retargeting - C03,108584,1478,1330.27,3468.42,TikTok
2025-06-20,Spark Ads,CA,TikTok - Retargeting - C03,192410,2471,2351.99,5570.16,TikTok
2025-06-21,Spark Ads,CA,TikTok - Retargeting - C03,140662,1864,1585.9,3750.17,TikTok
2025-06-22,Spark Ads,CA,TikTok - Retargeting - C03,104125,1462,760.09,2071.7,TikTok
2025-06-23,Spark Ads,CA,TikTok - Retargeting - C03,163862,2173,1745.58,3589.68,TikTok
2025-06-24,Spark Ads,CA,TikTok - Retargeting - C03,114396,1348,1158.69,2975.44,TikTok
2025-06-25,Spark Ads,CA,TikTok - Retargeting - C03,65802,846,584.73,1650.86,TikTok
2025-06-26,Spark Ads,CA,TikTok - Retargeting - C03,127818,1529,1178.06,3162.45,TikTok
2025-06-27,Spark Ads,CA,TikTok - Retargeting - C03,110438,1473,878.12,2192.28,TikTok
2025-06-28,Spark Ads,CA,TikTok - Retargeting - C03,202102,2554,1538.18,4274.83,TikTok
2025-06-29,Spark Ads,CA,TikTok - Retargeting - C03,124340,1603,844.51,2356.04,TikTok
2025-06-30,Spark Ads,CA,TikTok - Retargeting - C03,123179,1662,1472.05,4072.41,TikTok
2025-07-01,Spark Ads,CA,TikTok - Retargeting - C03,138492,1660,1118.15,3051.9,TikTok
2025-07-02,Spark Ads,CA,TikTok - Retargeting - C03,112431,1538,719.47,1582.43,TikTok
2025-07-03,Spark Ads,CA,TikTok - Retargeting - C03,144762,1871,1273.69,3337.63,TikTok
2025-07-04,Spark Ads,CA,TikTok - Retargeting - C03,132004,1868,952.53,2502.4,TikTok
2025-07-05,Spark Ads,CA,TikTok - Retargeting - C03,113012,1500,790.51,2064.7,TikTok
2025-07-06,Spark Ads,CA,TikTok - Retargeting - C03,226132,2752,1922.4,3932.09,TikTok
2025-07-07,Spark Ads,CA,TikTok - Retargeting - C03,191557,2690,1870.69,4503.55,TikTok
2025-07-08,Spark Ads,CA,TikTok - Retargeting - C03,90936,1118,783.35,1963.91,TikTok
2025-07-09,Spark Ads,CA,TikTok - Retargeting - C03,232832,2757,1112.51,3103.8,TikTok
2025-07-10,Spark Ads,CA,TikTok - Retargeting - C03,155113,1999,1384.2,2893.98,TikTok
2025-07-11,Spark Ads,CA,TikTok - Retargeting - C03,159716,2265,1202.73,2984.12,TikTok
2025-07-12,Spark Ads,CA,TikTok - Retargeting - C03,150728,1985,1805.25,3710.94,TikTok
2025-07-13,Spark Ads,CA,TikTok - Retargeting - C03,126687,1634,1370.57,3616.89,TikTok
2025-07-14,Spark Ads,CA,TikTok - Retargeting - C03,86688,1098,447.78,1062.29,TikTok
2025-07-15,Spark Ads,CA,TikTok - Retargeting - C03,162701,2260,675.68,1488.85,TikTok
2025-07-16,Spark Ads,CA,TikTok - Retargeting - C03,127998,1543,714.41,1720.1,TikTok
2025-07-17,Spark Ads,CA,TikTok - Retargeting - C03,108987,1443,520.15,1335.83,TikTok
2025-07-18,Spark Ads,CA,TikTok - Retargeting - C03,153415,1975,1930.28,4853.99,TikTok
2025-07-19,Spark Ads,CA,TikTok - Retargeting - C03,121749,1684,1133.43,2526.17,TikTok
2025-07-20,Spark Ads,CA,TikTok - Retargeting - C03,92812,1107,918.99,2464.09,TikTok
2025-07-21,Spark Ads,CA,TikTok - Retargeting - C03,113642,1563,586.03,1469.46,TikTok
2025-07-22,Spark Ads,CA,TikTok - Retargeting - C03,65193,875,524.74,1443.18,TikTok
2025-07-23,Spark Ads,CA,TikTok - Retargeting - C03,124178,1703,637.56,1535.54,TikTok
2025-07-24,Spark Ads,CA,TikTok - Retargeting - C03,133238,1825,640.93,1708.82,TikTok
2025-07-25,Spark Ads,CA,TikTok - Retargeting - C03,116815,1631,1210.34,2966.93,TikTok
2025-07-26,Spark Ads,CA,TikTok - Retargeting - C03,189742,2260,1325.53,3006.7,TikTok
2025-07-27,Spark Ads,CA,TikTok - Retargeting - C03,205333,2514,2280.87,5608.51,TikTok
2025-07-28,Spark Ads,CA,TikTok - Retargeting - C03,70769,949,288.1,784.26,TikTok
2025-07-29,Spark Ads,CA,TikTok - Retargeting - C03,162110,1905,1499.02,3477.7,TikTok
2025-07-30,Spark Ads,CA,TikTok - Retargeting - C03,126079,1478,1022.9,2325.76,TikTok
2025-07-31,Spark Ads,CA,TikTok - Retargeting - C03,206632,2856,1148.8,2731.54,TikTok
2025-08-01,Spark Ads,CA,TikTok - Retargeting - C03,96532,1163,940.46,2220.21,TikTok
2025-08-02,Spark Ads,CA,TikTok - Retargeting - C03,141582,1852,1761.87,3781.44,TikTok
2025-08-03,Spark Ads,CA,TikTok - Retargeting - C03,84795,1195,693.16,1499.09,TikTok
2025-08-04,Spark Ads,CA,TikTok - Retargeting - C03,123298,1445,653.25,1682.28,TikTok
2025-08-05,Spark Ads,CA,TikTok - Retargeting - C03,271170,3366,1531.41,4382.24,TikTok
2025-08-06,Spark Ads,CA,TikTok - Retargeting - C03,170366,2252,868.81,1845.37,TikTok
2025-08-07,Spark Ads,CA,TikTok - Retargeting - C03,85300,1108,888.61,2025.24,TikTok
2025-08-08,Spark Ads,CA,TikTok - Retargeting - C03,81186,1080,729.67,1976.26,TikTok
2025-08-09,Spark Ads,CA,TikTok - Retargeting - C03,171248,2242,710.1,1788.3,TikTok
2025-08-10,Spark Ads,CA,TikTok - Retargeting - C03,190642,2695,1326.83,2736.29,TikTok
2025-08-11,Spark Ads,CA,TikTok - Retargeting - C03,285080,3348,2831.37,6343.22,TikTok
2025-08-12,Spark Ads,CA,TikTok - Retargeting - C03,82881,995,744.57,2063.09,TikTok
2025-08-13,Spark Ads,CA,TikTok - Retargeting - C03,183375,2157,2058.87,5218.01,TikTok
2025-08-14,Spark Ads,CA,TikTok - Retargeting - C03,119443,1659,657.76,1457.73,TikTok
2025-08-15,Spark Ads,CA,TikTok - Retargeting - C03,132881,1800,544.49,1412.0,TikTok
2025-08-16,Spark Ads,CA,TikTok - Retargeting - C03,108167,1404,671.96,1742.47,TikTok
2025-08-17,Spark Ads,CA,TikTok - Retargeting - C03,78200,994,404.1,869.89,TikTok
2025-08-18,Spark Ads,CA,TikTok - Retargeting - C03,171100,2198,899.94,2247.04,TikTok
2025-08-19,Spark Ads,CA,TikTok - Retargeting - C03,115990,1537,779.68,2061.96,TikTok
2025-08-20,Spark Ads,CA,TikTok - Retargeting - C03,236723,3010,1349.07,3404.08,TikTok
